time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.novatel_msg_header.message_name,.novatel_msg_header.port,.novatel_msg_header.sequence_num,.novatel_msg_header.percent_idle_time,.novatel_msg_header.gps_time_status,.novatel_msg_header.gps_week_num,.novatel_msg_header.gps_seconds,.novatel_msg_header.receiver_status.original_status_code,.novatel_msg_header.receiver_status.error_flag,.novatel_msg_header.receiver_status.temperature_flag,.novatel_msg_header.receiver_status.voltage_supply_flag,.novatel_msg_header.receiver_status.antenna_powered,.novatel_msg_header.receiver_status.antenna_is_open,.novatel_msg_header.receiver_status.antenna_is_shorted,.novatel_msg_header.receiver_status.cpu_overload_flag,.novatel_msg_header.receiver_status.com1_buffer_overrun,.novatel_msg_header.receiver_status.com2_buffer_overrun,.novatel_msg_header.receiver_status.com3_buffer_overrun,.novatel_msg_header.receiver_status.usb_buffer_overrun,.novatel_msg_header.receiver_status.rf1_agc_flag,.novatel_msg_header.receiver_status.rf2_agc_flag,.novatel_msg_header.receiver_status.almanac_flag,.novatel_msg_header.receiver_status.position_solution_flag,.novatel_msg_header.receiver_status.position_fixed_flag,.novatel_msg_header.receiver_status.clock_steering_status_enabled,.novatel_msg_header.receiver_status.clock_model_flag,.novatel_msg_header.receiver_status.oemv_external_oscillator_flag,.novatel_msg_header.receiver_status.software_resource_flag,.novatel_msg_header.receiver_status.aux1_status_event_flag,.novatel_msg_header.receiver_status.aux2_status_event_flag,.novatel_msg_header.receiver_status.aux3_status_event_flag,.novatel_msg_header.receiver_software_version,.week,.seconds,.latitude,.longitude,.height,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.status
2024/09/04/14:08:36.045589,35003,1725451716,39118854,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.84,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.84,48.7967646016,1.98693635786,201.6448,-1.7205,-1.206,0.0089,0.088834168,-0.943104957,213.507717669,INS_SOLUTION_GOOD
2024/09/04/14:08:36.055509,35004,1725451716,55197654,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.85,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.85,48.7967644477,1.98693619227,201.6447,-1.7248,-1.2109,0.0068,0.08205044,-0.945527978,213.505303454,INS_SOLUTION_GOOD
2024/09/04/14:08:36.059355,35005,1725451716,59037499,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.86,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.86,48.7967642935,1.98693602573,201.6446,-1.727,-1.2191,0.0071,0.076572032,-0.945177377,213.507777876,INS_SOLUTION_GOOD
2024/09/04/14:08:36.069789,35006,1725451716,68920369,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.87,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.87,48.7967641382,1.98693585978,201.6445,-1.7341,-1.2204,0.0058,0.079050247,-0.945316286,213.507059338,INS_SOLUTION_GOOD
2024/09/04/14:08:36.080924,35007,1725451716,80001296,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.88,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.88,48.7967639835,1.98693569262,201.6444,-1.7371,-1.2254,0.004,0.06878417,-0.955383113,213.507690028,INS_SOLUTION_GOOD
2024/09/04/14:08:36.089682,35008,1725451716,89241343,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.89,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.89,48.7967638279,1.98693552461,201.6442,-1.7402,-1.2305,-0.0085,0.059624079,-0.954271118,213.50620154,INS_SOLUTION_GOOD
2024/09/04/14:08:36.107669,35009,1725451716,105656527,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.9,48.796763671,1.9869353575,201.644,-1.7499,-1.229,-0.0078,0.061108575,-0.950631735,213.501938067,INS_SOLUTION_GOOD
2024/09/04/14:08:36.110054,35010,1725451716,109720418,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.91,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.91,48.796763514,1.98693518812,201.6439,-1.7571,-1.2391,0.0006,0.048582356,-0.948111469,213.503737787,INS_SOLUTION_GOOD
2024/09/04/14:08:36.118652,35011,1725451716,118281478,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.92,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.92,48.7967633575,1.98693501813,201.6437,-1.7578,-1.2428,-0.0071,0.024984767,-0.954093137,213.502892717,INS_SOLUTION_GOOD
2024/09/04/14:08:36.131272,35012,1725451716,129254878,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.93,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.93,48.7967631988,1.98693484948,201.6435,-1.7689,-1.2428,-0.0132,0.025478679,-0.947310443,213.501662725,INS_SOLUTION_GOOD
2024/09/04/14:08:36.141529,35013,1725451716,140983421,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.94,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.94,48.7967630401,1.98693467968,201.643,-1.7751,-1.2472,-0.0298,0.024061584,-0.948057329,213.499476194,INS_SOLUTION_GOOD
2024/09/04/14:08:36.156764,35014,1725451716,155410797,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.95,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.95,48.7967628808,1.98693451119,201.6428,-1.7792,-1.2453,-0.014,0.034096698,-0.946244662,213.499560772,INS_SOLUTION_GOOD
2024/09/04/14:08:36.161736,35015,1725451716,159729496,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.96,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.96,48.7967627214,1.98693433989,201.6425,-1.7848,-1.2526,-0.0147,0.023355963,-0.943067405,213.497118035,INS_SOLUTION_GOOD
2024/09/04/14:08:36.169038,35016,1725451716,168632140,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.97,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.97,48.796762561,1.98693416972,201.642,-1.7918,-1.2524,-0.0323,0.025117337,-0.94111479,213.496102071,INS_SOLUTION_GOOD
2024/09/04/14:08:36.178838,35017,1725451716,178501614,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.98,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.98,48.7967623997,1.98693399562,201.6416,-1.8012,-1.2671,-0.0359,0.008620701,-0.924977161,213.492188348,INS_SOLUTION_GOOD
2024/09/04/14:08:36.189650,35018,1725451716,189382170,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302850.99,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302850.99,48.7967622387,1.98693382417,201.641,-1.8033,-1.2649,-0.0438,0.006044251,-0.92253991,213.493022145,INS_SOLUTION_GOOD
2024/09/04/14:08:36.216349,35019,1725451716,215992122,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.0,48.7967620762,1.98693365168,201.6407,-1.8128,-1.2698,-0.0266,0.012288458,-0.91461938,213.48767511,INS_SOLUTION_GOOD
2024/09/04/14:08:36.222586,35020,1725451716,221177379,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.01,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.01,48.7967619146,1.98693347818,201.6401,-1.8125,-1.2754,-0.0422,0.008588413,-0.915950332,213.486199733,INS_SOLUTION_GOOD
2024/09/04/14:08:36.223689,35021,1725451716,223009664,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.02,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.02,48.7967617521,1.98693330536,201.6396,-1.8168,-1.2751,-0.0442,0.014073538,-0.915805212,213.483100004,INS_SOLUTION_GOOD
2024/09/04/14:08:36.229661,35022,1725451716,229397945,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.03,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.03,48.796761589,1.98693312825,201.6391,-1.8198,-1.289,-0.0386,-0.001650605,-0.893335844,213.479152391,INS_SOLUTION_GOOD
2024/09/04/14:08:36.240785,35023,1725451716,240207616,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.04,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.04,48.796761426,1.98693295209,201.6386,-1.8245,-1.2941,-0.0382,-0.012025252,-0.888546137,213.477345094,INS_SOLUTION_GOOD
2024/09/04/14:08:36.255786,35024,1725451716,255425238,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.05,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.05,48.7967612619,1.98693277608,201.638,-1.8321,-1.3,-0.0447,-0.003209731,-0.885475057,213.469129151,INS_SOLUTION_GOOD
2024/09/04/14:08:36.259839,35025,1725451716,259477376,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.06,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.06,48.7967610978,1.98693260049,201.6374,-1.8362,-1.2959,-0.0493,-0.000800872,-0.886142749,213.467341145,INS_SOLUTION_GOOD
2024/09/04/14:08:36.269803,35026,1725451716,269396056,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.07,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.07,48.7967609324,1.98693242315,201.6369,-1.8433,-1.3047,-0.0391,0.011804608,-0.873990728,213.462099378,INS_SOLUTION_GOOD
2024/09/04/14:08:36.279122,35027,1725451716,278855037,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.08,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.08,48.7967607679,1.98693224494,201.6364,-1.8434,-1.3067,-0.0318,0.005208214,-0.870085176,213.457715015,INS_SOLUTION_GOOD
2024/09/04/14:08:36.289967,35028,1725451716,289723406,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.09,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.09,48.7967606015,1.98693206485,201.6359,-1.8579,-1.3197,-0.0334,0.000460404,-0.859661984,213.456095156,INS_SOLUTION_GOOD
2024/09/04/14:08:36.305322,35029,1725451716,304917726,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.1,48.7967604359,1.98693188401,201.6353,-1.8566,-1.328,-0.0446,-0.003320039,-0.857165522,213.455198343,INS_SOLUTION_GOOD
2024/09/04/14:08:36.309227,35030,1725451716,308769291,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.11,48.7967602689,1.98693170471,201.6349,-1.8678,-1.3232,-0.0383,0.016695509,-0.850289483,213.45120101,INS_SOLUTION_GOOD
2024/09/04/14:08:36.318826,35031,1725451716,318585693,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.12,48.7967601016,1.98693152314,201.6344,-1.8735,-1.3265,-0.0396,0.024751467,-0.843294658,213.447358168,INS_SOLUTION_GOOD
2024/09/04/14:08:36.329693,35032,1725451716,329267714,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.13,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.13,48.7967599348,1.98693134305,201.6339,-1.8715,-1.3226,-0.0322,0.039687924,-0.845069432,213.446317959,INS_SOLUTION_GOOD
2024/09/04/14:08:36.350667,35033,1725451716,350143933,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.14,48.7967597683,1.98693115948,201.6336,-1.8684,-1.3319,-0.0232,0.03033184,-0.836769353,213.444288664,INS_SOLUTION_GOOD
2024/09/04/14:08:36.357683,35034,1725451716,357149781,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.15,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.15,48.7967596005,1.98693097711,201.6331,-1.8765,-1.3345,-0.0292,0.037572877,-0.833731053,213.441391809,INS_SOLUTION_GOOD
2024/09/04/14:08:36.360782,35035,1725451716,360088118,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.16,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.16,48.7967594314,1.98693079409,201.6328,-1.8915,-1.3414,-0.0188,0.050352416,-0.833073082,213.440536485,INS_SOLUTION_GOOD
2024/09/04/14:08:36.371425,35036,1725451716,370547988,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.17,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.17,48.7967592622,1.98693061091,201.6324,-1.899,-1.3428,-0.0273,0.061760722,-0.839315606,213.439938636,INS_SOLUTION_GOOD
2024/09/04/14:08:36.380117,35037,1725451716,379222424,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.18,48.796759093,1.98693042738,201.6321,-1.9001,-1.3444,-0.0199,0.074172947,-0.842144414,213.440197202,INS_SOLUTION_GOOD
2024/09/04/14:08:36.390746,35038,1725451716,388690206,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.19,48.796758923,1.98693024331,201.6318,-1.9028,-1.3432,-0.0131,0.081423406,-0.835577093,213.437901588,INS_SOLUTION_GOOD
2024/09/04/14:08:36.409811,35039,1725451716,406402711,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.2,48.7967587527,1.98693005774,201.6316,-1.9095,-1.3528,-0.0111,0.086065226,-0.83638405,213.441221071,INS_SOLUTION_GOOD
2024/09/04/14:08:36.409825,35040,1725451716,409469603,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.21,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.21,48.7967585816,1.98692987202,201.6312,-1.9175,-1.3563,-0.0258,0.090714607,-0.837721187,213.436992506,INS_SOLUTION_GOOD
2024/09/04/14:08:36.418951,35041,1725451716,418487622,/novatel/imu,INSPVAA,USB3,0,11.0,FINESTEERING,2330,302851.22,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.22,48.7967584099,1.98692968714,201.6308,-1.926,-1.3568,-0.0305,0.105750355,-0.844904025,213.436386791,INS_SOLUTION_GOOD
2024/09/04/14:08:36.433594,35042,1725451716,432882005,/novatel/imu,INSPVAA,USB3,0,8.0,FINESTEERING,2330,302851.23,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.23,48.7967582376,1.98692949931,201.6305,-1.93,-1.365,-0.0185,0.102902003,-0.835087321,213.434622339,INS_SOLUTION_GOOD
2024/09/04/14:08:36.439927,35043,1725451716,439650033,/novatel/imu,INSPVAA,USB3,0,8.0,FINESTEERING,2330,302851.24,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.24,48.796758066,1.98692931333,201.6303,-1.9286,-1.3618,-0.0091,0.104445354,-0.84484489,213.437229299,INS_SOLUTION_GOOD
2024/09/04/14:08:36.455614,35044,1725451716,455275935,/novatel/imu,INSPVAA,USB3,0,8.0,FINESTEERING,2330,302851.25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.25,48.7967578941,1.98692912479,201.6301,-1.9295,-1.3709,-0.0098,0.093891942,-0.847290053,213.439038288,INS_SOLUTION_GOOD
2024/09/04/14:08:36.459860,35045,1725451716,459398214,/novatel/imu,INSPVAA,USB3,0,8.0,FINESTEERING,2330,302851.26,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.26,48.7967577205,1.98692893649,201.6296,-1.9405,-1.3753,-0.028,0.095559264,-0.841452796,213.436861646,INS_SOLUTION_GOOD
2024/09/04/14:08:36.469682,35046,1725451716,469322827,/novatel/imu,INSPVAA,USB3,0,8.0,FINESTEERING,2330,302851.27,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.27,48.7967575454,1.98692874824,201.6293,-1.9554,-1.3786,-0.0235,0.105656347,-0.836585864,213.435040144,INS_SOLUTION_GOOD
2024/09/04/14:08:36.482155,35047,1725451716,478661812,/novatel/imu,INSPVAA,USB3,0,8.0,FINESTEERING,2330,302851.28,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.28,48.7967573709,1.98692855993,201.629,-1.9615,-1.3778,-0.0224,0.105018845,-0.843691777,213.435329417,INS_SOLUTION_GOOD
2024/09/04/14:08:36.489913,35048,1725451716,489546940,/novatel/imu,INSPVAA,USB3,0,8.0,FINESTEERING,2330,302851.29,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.29,48.7967571959,1.98692837007,201.6287,-1.9646,-1.3839,-0.0201,0.098173617,-0.844812865,213.439006721,INS_SOLUTION_GOOD
2024/09/04/14:08:36.507730,35049,1725451716,507086232,/novatel/imu,INSPVAA,USB3,0,8.0,FINESTEERING,2330,302851.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.3,48.7967570198,1.98692817934,201.6282,-1.9731,-1.3909,-0.034,0.093299454,-0.842021666,213.43579765,INS_SOLUTION_GOOD
2024/09/04/14:08:36.508841,35050,1725451716,508514169,/novatel/imu,INSPVAA,USB3,0,8.0,FINESTEERING,2330,302851.31,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.31,48.7967568418,1.98692798721,201.6278,-1.9889,-1.4016,-0.0317,0.091097544,-0.828570815,213.432308087,INS_SOLUTION_GOOD
2024/09/04/14:08:36.519100,35051,1725451716,518495186,/novatel/imu,INSPVAA,USB3,0,8.0,FINESTEERING,2330,302851.32,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.32,48.7967566652,1.98692779708,201.6274,-1.9858,-1.3951,-0.0318,0.086676724,-0.835202925,213.434152208,INS_SOLUTION_GOOD
2024/09/04/14:08:36.528741,35052,1725451716,528462806,/novatel/imu,INSPVAA,USB3,0,8.0,FINESTEERING,2330,302851.33,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302851.33,48.7967564881,1.98692760696,201.6271,-1.9857,-1.392,-0.0238,0.088738873,-0.837323405,213.434682667,INS_SOLUTION_GOOD
